Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Age,Gender,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD19435,2024-08-19,2024-08-25,C1718,Customer_321,CONSUMER,29,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_286,18911.57,9,0.1,5443.4
ORD19436,2025-04-19,2025-04-20,C1292,Customer_649,CONSUMER,63,MALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_140,48642.51,7,0.0,2798.37
ORD19437,2023-01-03,2023-01-06,C1283,Customer_994,CONSUMER,22,FEMALE,EAST,CHENNAI,FURNITURE,BOOKCASES,Product_236,24242.35,7,0.05,-1451.65
ORD19438,2025-11-17,2025-11-20,C1424,Customer_150,HOME OFFICE,36,FEMALE,EAST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_77,38766.52,9,0.2,8521.23
ORD19439,2023-06-06,2023-06-08,C1504,Customer_411,CORPORATE,61,MALE,NORTH,PATNA,TECHNOLOGY,LAPTOPS,Product_126,34203.79,3,0.1,-514.9
ORD19440,2025-05-04,2025-05-07,C1657,Customer_75,CONSUMER,56,MALE,EAST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_275,44240.77,6,0.1,2550.72
ORD19441,2024-05-25,2024-05-27,C1072,Customer_872,CONSUMER,21,MALE,SOUTH,BANGALORE,TECHNOLOGY,LAPTOPS,Product_123,17076.95,4,0.05,5626.58
ORD19442,2024-11-17,2024-11-22,C1857,Customer_926,CONSUMER,28,FEMALE,WEST,PATNA,OFFICE SUPPLIES,STORAGE,Product_81,43842.34,4,0.15,-1951.28
ORD19443,2024-07-24,2024-07-26,C1204,Customer_605,HOME OFFICE,52,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,PAPER,Product_177,1950.96,7,0.15,-1392.62
ORD19444,2024-12-15,2024-12-19,C1848,Customer_722,CONSUMER,37,MALE,WEST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_107,8207.16,8,0.0,3863.68
ORD19445,2023-08-27,2023-08-31,C1214,Customer_540,CONSUMER,35,MALE,EAST,NEW DELHI,TECHNOLOGY,PHONES,Product_205,34975.63,5,0.1,8787.4
ORD19446,2023-10-30,2023-11-03,C1471,Customer_518,CORPORATE,60,FEMALE,EAST,PATNA,OFFICE SUPPLIES,STORAGE,Product_192,22459.13,3,0.15,6191.12
ORD19447,2024-08-29,2024-09-04,C1213,Customer_443,CORPORATE,50,MALE,NORTH,PATNA,TECHNOLOGY,ACCESSORIES,Product_149,4841.88,4,0.1,6682.66
ORD19448,2025-09-17,2025-09-21,C1410,Customer_849,CORPORATE,46,MALE,SOUTH,CHENNAI,FURNITURE,CHAIRS,Product_206,26365.63,2,0.0,8537.63
ORD19449,2023-11-30,2023-12-04,C1553,Customer_807,CONSUMER,48,FEMALE,EAST,PATNA,TECHNOLOGY,LAPTOPS,Product_155,7615.12,3,0.0,-1658.97
ORD19450,2023-04-23,2023-04-27,C1484,Customer_364,CONSUMER,31,FEMALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_156,32777.09,8,0.0,8908.1
ORD19451,2023-12-28,2024-01-01,C1033,Customer_860,CORPORATE,45,FEMALE,EAST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_291,41436.69,7,0.0,1635.66
ORD19452,2025-03-11,2025-03-17,C1819,Customer_756,HOME OFFICE,41,MALE,WEST,BANGALORE,TECHNOLOGY,PHONES,Product_189,22708.86,7,0.2,2189.48
ORD19453,2023-04-07,2023-04-11,C1169,Customer_924,CONSUMER,63,FEMALE,WEST,BANGALORE,TECHNOLOGY,PHONES,Product_168,3135.98,9,0.1,5045.74
ORD19454,2023-01-16,2023-01-20,C1987,Customer_118,CONSUMER,58,FEMALE,NORTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_273,37651.13,2,0.05,-1164.53
ORD19455,2024-07-09,2024-07-14,C1119,Customer_595,HOME OFFICE,54,MALE,NORTH,NEW DELHI,FURNITURE,TABLES,Product_296,26600.03,7,0.15,7435.06
ORD19456,2024-01-11,2024-01-17,C1485,Customer_914,CONSUMER,30,MALE,EAST,PATNA,FURNITURE,BOOKCASES,Product_97,46486.27,2,0.05,3675.15
ORD19457,2025-01-11,2025-01-15,C1965,Customer_391,CONSUMER,27,MALE,NORTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_155,43013.07,8,0.15,2714.25
ORD19458,2024-01-25,2024-01-27,C1712,Customer_842,CONSUMER,64,MALE,EAST,BANGALORE,FURNITURE,TABLES,Product_111,13322.87,9,0.0,8688.46
ORD19459,2024-09-11,2024-09-16,C1563,Customer_307,CORPORATE,58,MALE,SOUTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_295,25987.04,7,0.15,6916.47
ORD19460,2025-04-03,2025-04-09,C1727,Customer_513,CORPORATE,54,MALE,EAST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_239,1755.9,7,0.15,8742.71
ORD19461,2023-11-16,2023-11-19,C1590,Customer_916,CORPORATE,48,FEMALE,EAST,MUMBAI,FURNITURE,CHAIRS,Product_207,1710.15,8,0.1,2886.36
ORD19462,2023-07-15,2023-07-16,C1778,Customer_605,HOME OFFICE,27,MALE,SOUTH,BANGALORE,FURNITURE,CHAIRS,Product_255,18535.86,5,0.1,-212.89
ORD19463,2024-02-22,2024-02-28,C1409,Customer_542,CONSUMER,51,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_58,21346.57,4,0.05,1683.29
ORD19464,2024-08-29,2024-09-03,C1421,Customer_25,CORPORATE,35,FEMALE,EAST,NEW DELHI,FURNITURE,BOOKCASES,Product_226,10187.08,9,0.15,2296.01
ORD19465,2024-07-21,2024-07-25,C1874,Customer_368,CONSUMER,22,FEMALE,EAST,MUMBAI,FURNITURE,TABLES,Product_272,28472.26,9,0.2,3380.71
ORD19466,2024-06-27,2024-07-02,C1327,Customer_636,CONSUMER,64,MALE,WEST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_205,14533.28,2,0.2,-1858.26
ORD19467,2023-08-19,2023-08-20,C1570,Customer_969,CONSUMER,39,FEMALE,WEST,CHENNAI,FURNITURE,CHAIRS,Product_189,8769.56,8,0.0,7953.46
ORD19468,2025-06-02,2025-06-03,C1457,Customer_945,HOME OFFICE,27,FEMALE,NORTH,CHENNAI,OFFICE SUPPLIES,PAPER,Product_103,26787.71,7,0.1,4206.08
ORD19469,2024-06-04,2024-06-10,C1538,Customer_98,HOME OFFICE,57,FEMALE,EAST,PATNA,TECHNOLOGY,ACCESSORIES,Product_213,25875.41,1,0.15,6544.45
ORD19470,2024-12-03,2024-12-07,C1981,Customer_111,HOME OFFICE,38,FEMALE,NORTH,PATNA,FURNITURE,TABLES,Product_130,9305.28,2,0.0,7948.61
ORD19471,2025-04-25,2025-04-29,C1545,Customer_561,CONSUMER,24,FEMALE,NORTH,BANGALORE,OFFICE SUPPLIES,PAPER,Product_55,10784.56,8,0.2,-635.68
ORD19472,2024-11-03,2024-11-05,C1716,Customer_430,CONSUMER,39,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_111,20064.04,5,0.05,2448.58
ORD19473,2023-01-21,2023-01-22,C1511,Customer_34,CONSUMER,45,FEMALE,EAST,PATNA,OFFICE SUPPLIES,STORAGE,Product_23,36366.67,7,0.15,8850.75
ORD19474,2024-08-10,2024-08-14,C1410,Customer_559,CONSUMER,64,MALE,EAST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_56,48477.87,2,0.05,3762.96
ORD19475,2025-06-16,2025-06-17,C1268,Customer_449,CONSUMER,55,MALE,SOUTH,PATNA,TECHNOLOGY,ACCESSORIES,Product_175,10206.26,5,0.2,-160.93
ORD19476,2024-01-06,2024-01-08,C1118,Customer_973,CONSUMER,49,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_44,1863.17,2,0.2,-1013.83
ORD19477,2023-03-19,2023-03-22,C1083,Customer_159,CONSUMER,61,MALE,EAST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_11,29874.25,4,0.05,4082.08
ORD19478,2024-10-09,2024-10-10,C1221,Customer_4,CONSUMER,23,MALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_229,19781.12,7,0.05,7436.11
ORD19479,2023-05-20,2023-05-22,C1426,Customer_433,CORPORATE,35,FEMALE,EAST,PATNA,TECHNOLOGY,ACCESSORIES,Product_104,4865.86,4,0.15,2255.41
ORD19480,2024-07-06,2024-07-08,C1420,Customer_458,CONSUMER,54,FEMALE,SOUTH,MUMBAI,FURNITURE,CHAIRS,Product_33,14969.78,2,0.0,6936.85
ORD19481,2025-09-24,2025-09-26,C1089,Customer_926,CONSUMER,45,MALE,SOUTH,NEW DELHI,FURNITURE,CHAIRS,Product_273,35330.25,1,0.05,8399.2
ORD19482,2023-10-09,2023-10-14,C1786,Customer_839,CORPORATE,38,MALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_160,15833.35,6,0.05,9199.63
ORD19483,2024-03-15,2024-03-21,C1021,Customer_172,CORPORATE,64,MALE,EAST,PATNA,FURNITURE,TABLES,Product_2,6429.69,2,0.1,2375.93
ORD19484,2023-09-27,2023-10-01,C1127,Customer_52,CONSUMER,32,FEMALE,WEST,PATNA,TECHNOLOGY,ACCESSORIES,Product_71,13697.7,8,0.05,-1592.71
ORD19485,2025-01-15,2025-01-16,C1819,Customer_632,CONSUMER,57,MALE,SOUTH,CHENNAI,OFFICE SUPPLIES,PAPER,Product_110,36085.63,7,0.05,-1907.06
ORD19486,2023-04-14,2023-04-20,C1313,Customer_579,HOME OFFICE,34,MALE,SOUTH,PATNA,TECHNOLOGY,ACCESSORIES,Product_52,49733.65,6,0.1,4033.23
ORD19487,2025-02-04,2025-02-09,C1164,Customer_406,CONSUMER,61,MALE,WEST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_43,38484.08,7,0.1,6453.87
ORD19488,2023-04-05,2023-04-06,C1494,Customer_689,CONSUMER,54,FEMALE,SOUTH,NEW DELHI,FURNITURE,CHAIRS,Product_123,16324.77,8,0.15,3911.48
ORD19489,2024-12-29,2025-01-04,C1841,Customer_494,CONSUMER,59,FEMALE,NORTH,BANGALORE,FURNITURE,CHAIRS,Product_166,22985.51,7,0.15,6442.62
ORD19490,2024-04-24,2024-04-29,C1493,Customer_15,CONSUMER,37,MALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_280,41253.09,9,0.0,3579.64
ORD19491,2025-02-18,2025-02-22,C1781,Customer_843,CONSUMER,36,MALE,WEST,MUMBAI,FURNITURE,TABLES,Product_291,44437.49,8,0.15,1075.64
ORD19492,2023-01-13,2023-01-15,C1989,Customer_138,CONSUMER,48,MALE,WEST,PATNA,TECHNOLOGY,ACCESSORIES,Product_282,10620.65,4,0.15,812.84
ORD19493,2024-08-23,2024-08-29,C1531,Customer_547,CORPORATE,23,MALE,WEST,PATNA,TECHNOLOGY,PHONES,Product_80,43096.35,1,0.0,1540.38
ORD19494,2023-04-05,2023-04-11,C1256,Customer_491,CORPORATE,25,FEMALE,NORTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_48,10865.15,5,0.2,-941.08
ORD19495,2023-10-20,2023-10-21,C1217,Customer_18,CORPORATE,63,FEMALE,EAST,MUMBAI,OFFICE SUPPLIES,PAPER,Product_7,17253.92,8,0.15,6551.37
ORD19496,2023-01-25,2023-01-27,C1919,Customer_607,HOME OFFICE,22,MALE,EAST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_241,3613.07,6,0.1,5822.27
ORD19497,2025-07-27,2025-07-31,C1397,Customer_458,CONSUMER,31,MALE,NORTH,BANGALORE,FURNITURE,TABLES,Product_217,46152.98,9,0.05,3146.59
ORD19498,2025-01-31,2025-02-01,C1545,Customer_28,CORPORATE,49,MALE,NORTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_231,32168.48,5,0.2,1663.17
ORD19499,2024-10-15,2024-10-18,C1645,Customer_738,CONSUMER,52,MALE,SOUTH,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_18,24141.57,2,0.1,649.04
ORD19500,2025-09-11,2025-09-14,C1578,Customer_505,CORPORATE,21,FEMALE,EAST,PATNA,OFFICE SUPPLIES,BINDERS,Product_73,43231.17,7,0.0,6747.43
ORD19501,2024-09-29,2024-10-02,C1157,Customer_421,CONSUMER,30,MALE,WEST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_67,18530.48,8,0.0,6884.82
ORD19502,2024-05-05,2024-05-09,C1076,Customer_46,CONSUMER,29,MALE,NORTH,CHENNAI,TECHNOLOGY,LAPTOPS,Product_63,10270.35,1,0.15,339.4
ORD19503,2024-07-28,2024-07-31,C1094,Customer_215,HOME OFFICE,46,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_8,42554.4,9,0.0,95.45
ORD19504,2023-10-21,2023-10-27,C1702,Customer_509,CONSUMER,61,MALE,WEST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_274,26066.1,1,0.0,9495.06
ORD19505,2025-06-14,2025-06-15,C1358,Customer_114,CONSUMER,30,FEMALE,WEST,PATNA,OFFICE SUPPLIES,STORAGE,Product_242,36204.82,1,0.0,1018.69
ORD19506,2023-02-09,2023-02-15,C1905,Customer_900,CONSUMER,60,MALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_233,33873.12,9,0.0,6247.63
ORD19507,2025-02-14,2025-02-17,C1810,Customer_70,HOME OFFICE,32,MALE,SOUTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_265,23995.33,3,0.1,2102.31
ORD19508,2024-06-03,2024-06-04,C1125,Customer_816,CONSUMER,29,MALE,NORTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_291,6771.82,9,0.05,4506.41
ORD19509,2024-06-29,2024-07-05,C1575,Customer_965,CORPORATE,26,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_65,4407.56,8,0.2,3835.53
ORD19510,2023-08-24,2023-08-28,C1028,Customer_755,CORPORATE,58,MALE,WEST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_73,45558.42,8,0.0,8740.67
ORD19511,2024-04-07,2024-04-09,C1584,Customer_412,HOME OFFICE,64,FEMALE,WEST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_289,19529.52,6,0.0,4469.85
ORD19512,2024-04-27,2024-05-03,C1215,Customer_610,CONSUMER,57,FEMALE,EAST,BANGALORE,FURNITURE,CHAIRS,Product_116,18106.86,3,0.2,7934.88
ORD19513,2024-03-05,2024-03-10,C1693,Customer_988,CONSUMER,44,MALE,EAST,PATNA,FURNITURE,TABLES,Product_221,19840.93,2,0.05,4419.38
ORD19514,2025-11-11,2025-11-14,C1512,Customer_816,CONSUMER,61,FEMALE,WEST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_26,20455.4,8,0.05,-1811.58
ORD19515,2023-12-09,2023-12-14,C1816,Customer_800,CONSUMER,56,FEMALE,EAST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_250,21879.58,4,0.1,5140.85
ORD19516,2025-11-29,2025-12-01,C1066,Customer_916,HOME OFFICE,54,MALE,SOUTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_108,42431.29,3,0.1,9433.43
ORD19517,2023-05-13,2023-05-17,C1919,Customer_53,CORPORATE,39,MALE,WEST,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_275,13274.67,6,0.0,9366.86
ORD19518,2023-12-17,2023-12-23,C1828,Customer_210,CONSUMER,27,MALE,NORTH,MUMBAI,FURNITURE,CHAIRS,Product_291,16857.48,2,0.1,7179.32
ORD19519,2024-05-20,2024-05-24,C1267,Customer_763,CONSUMER,39,MALE,WEST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_107,31214.93,5,0.15,6064.78
ORD19520,2023-03-25,2023-03-27,C1183,Customer_485,HOME OFFICE,27,MALE,WEST,BANGALORE,FURNITURE,BOOKCASES,Product_268,14553.43,9,0.0,6383.37
ORD19521,2025-09-19,2025-09-24,C1370,Customer_934,HOME OFFICE,22,MALE,EAST,NEW DELHI,TECHNOLOGY,PHONES,Product_216,1042.64,7,0.15,6466.23
ORD19522,2025-04-09,2025-04-15,C1685,Customer_808,CONSUMER,25,FEMALE,NORTH,NEW DELHI,FURNITURE,TABLES,Product_34,35002.97,6,0.1,5094.76
ORD19523,2025-05-10,2025-05-13,C1732,Customer_330,CONSUMER,31,FEMALE,EAST,MUMBAI,FURNITURE,TABLES,Product_203,26392.32,5,0.2,3286.73
ORD19524,2023-12-09,2023-12-10,C1769,Customer_539,CORPORATE,46,FEMALE,NORTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_11,37151.17,5,0.2,5165.26
ORD19525,2025-05-15,2025-05-19,C1820,Customer_408,CONSUMER,51,MALE,EAST,PATNA,TECHNOLOGY,PHONES,Product_76,16813.33,7,0.15,-1188.76
ORD19526,2023-10-20,2023-10-22,C1751,Customer_85,CONSUMER,63,FEMALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_77,11034.13,4,0.0,2605.63
ORD19527,2024-08-20,2024-08-26,C1392,Customer_245,CORPORATE,47,MALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_57,47385.88,1,0.2,855.96
ORD19528,2024-10-06,2024-10-11,C1455,Customer_722,CONSUMER,36,MALE,EAST,CHENNAI,TECHNOLOGY,PHONES,Product_213,23500.89,2,0.0,6211.91
ORD19529,2024-03-23,2024-03-26,C1654,Customer_494,HOME OFFICE,38,MALE,WEST,CHENNAI,TECHNOLOGY,PHONES,Product_183,17146.0,2,0.2,1145.53
ORD19530,2024-11-20,2024-11-25,C1087,Customer_879,CONSUMER,23,FEMALE,EAST,PATNA,TECHNOLOGY,PHONES,Product_221,24953.02,4,0.2,6480.3
ORD19531,2025-09-28,2025-10-01,C1479,Customer_107,CONSUMER,33,MALE,SOUTH,CHENNAI,OFFICE SUPPLIES,PAPER,Product_150,49946.58,5,0.05,6433.6
ORD19532,2025-05-04,2025-05-10,C1228,Customer_342,CONSUMER,33,MALE,EAST,PATNA,TECHNOLOGY,PHONES,Product_253,15589.48,8,0.15,6669.5
ORD19533,2024-05-16,2024-05-17,C1314,Customer_796,CONSUMER,31,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_1,9946.95,4,0.15,3776.33
ORD19534,2025-02-02,2025-02-03,C1787,Customer_841,CORPORATE,44,MALE,EAST,PATNA,OFFICE SUPPLIES,STORAGE,Product_41,17997.92,1,0.1,5042.79
ORD19535,2025-01-04,2025-01-06,C1210,Customer_164,CONSUMER,50,MALE,WEST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_131,10566.16,3,0.1,3837.31
ORD19536,2023-09-07,2023-09-09,C1387,Customer_609,CORPORATE,23,MALE,EAST,NEW DELHI,TECHNOLOGY,PHONES,Product_288,24708.27,8,0.0,2112.49
ORD19537,2024-08-23,2024-08-26,C1088,Customer_212,HOME OFFICE,47,MALE,EAST,PATNA,FURNITURE,CHAIRS,Product_17,36578.59,5,0.2,3552.88
ORD19538,2023-05-05,2023-05-08,C1338,Customer_324,HOME OFFICE,27,FEMALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_188,5264.25,2,0.0,39.27
ORD19539,2023-04-23,2023-04-26,C1227,Customer_956,HOME OFFICE,21,FEMALE,NORTH,PATNA,FURNITURE,CHAIRS,Product_217,41274.12,9,0.1,4159.79
ORD19540,2025-09-07,2025-09-10,C1873,Customer_700,CONSUMER,34,FEMALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_105,5302.37,2,0.15,6206.8
ORD19541,2023-05-30,2023-06-05,C1816,Customer_656,CONSUMER,50,MALE,EAST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_56,22672.88,7,0.15,6164.15
ORD19542,2025-05-24,2025-05-30,C1250,Customer_833,CONSUMER,58,MALE,EAST,CHENNAI,FURNITURE,CHAIRS,Product_287,7426.18,2,0.1,6244.69
ORD19543,2023-12-09,2023-12-10,C1776,Customer_474,CONSUMER,62,MALE,NORTH,MUMBAI,TECHNOLOGY,PHONES,Product_19,48165.77,9,0.0,6452.67
ORD19544,2024-08-02,2024-08-04,C1949,Customer_578,HOME OFFICE,28,MALE,EAST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_111,49279.72,3,0.2,240.97
ORD19545,2025-02-21,2025-02-23,C1352,Customer_655,CONSUMER,33,FEMALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_136,37161.74,9,0.2,719.0
ORD19546,2023-11-17,2023-11-21,C1915,Customer_634,CONSUMER,46,MALE,WEST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_203,10424.44,4,0.0,4805.22
ORD19547,2025-04-01,2025-04-03,C1975,Customer_705,HOME OFFICE,30,FEMALE,NORTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_30,14224.78,1,0.1,-1131.1
ORD19548,2024-06-15,2024-06-17,C1100,Customer_237,CORPORATE,25,MALE,SOUTH,NEW DELHI,FURNITURE,BOOKCASES,Product_204,32236.16,8,0.15,-568.73
ORD19549,2024-05-06,2024-05-11,C1409,Customer_163,CORPORATE,25,FEMALE,WEST,NEW DELHI,FURNITURE,BOOKCASES,Product_278,42632.86,5,0.2,9938.24
ORD19550,2024-09-03,2024-09-08,C1744,Customer_877,HOME OFFICE,41,MALE,NORTH,BANGALORE,FURNITURE,TABLES,Product_159,24998.32,7,0.1,3155.35
ORD19551,2023-09-09,2023-09-13,C1541,Customer_855,CORPORATE,54,FEMALE,WEST,CHENNAI,FURNITURE,TABLES,Product_131,19484.66,9,0.0,-63.58
ORD19552,2023-06-22,2023-06-25,C1704,Customer_302,CONSUMER,44,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,PAPER,Product_16,3471.88,2,0.0,2337.9
ORD19553,2025-05-24,2025-05-28,C1871,Customer_293,CORPORATE,21,FEMALE,SOUTH,NEW DELHI,FURNITURE,BOOKCASES,Product_30,12359.29,3,0.15,6660.78
ORD19554,2023-07-20,2023-07-24,C1755,Customer_487,CORPORATE,49,MALE,SOUTH,PATNA,FURNITURE,BOOKCASES,Product_180,2875.77,9,0.2,8709.39
ORD19555,2023-08-05,2023-08-06,C1952,Customer_795,HOME OFFICE,46,FEMALE,EAST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_173,28712.9,1,0.05,-1303.49
ORD19556,2024-01-11,2024-01-17,C1760,Customer_25,CONSUMER,59,FEMALE,SOUTH,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_139,14448.49,4,0.1,1535.24
ORD19557,2023-01-11,2023-01-13,C1740,Customer_695,CONSUMER,25,FEMALE,NORTH,CHENNAI,FURNITURE,TABLES,Product_85,29748.9,5,0.1,2493.33
ORD19558,2025-11-01,2025-11-02,C1815,Customer_604,CORPORATE,47,FEMALE,NORTH,PATNA,FURNITURE,CHAIRS,Product_49,29145.59,4,0.15,2853.77
ORD19559,2025-06-10,2025-06-16,C1734,Customer_426,CONSUMER,26,MALE,WEST,MUMBAI,FURNITURE,BOOKCASES,Product_177,31338.28,7,0.15,8101.59
ORD19560,2024-03-10,2024-03-12,C1700,Customer_105,CONSUMER,23,MALE,EAST,BANGALORE,FURNITURE,CHAIRS,Product_260,26190.48,8,0.05,9913.62
ORD19561,2025-03-28,2025-04-01,C1288,Customer_37,CONSUMER,56,MALE,SOUTH,BANGALORE,FURNITURE,TABLES,Product_191,8333.53,5,0.2,5161.03
ORD19562,2025-07-19,2025-07-21,C1175,Customer_995,HOME OFFICE,43,FEMALE,EAST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_50,21701.89,6,0.1,-877.8
ORD19563,2024-11-21,2024-11-24,C1308,Customer_257,CORPORATE,34,FEMALE,SOUTH,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_106,35897.63,2,0.0,-1849.62
ORD19564,2025-05-04,2025-05-07,C1843,Customer_845,CONSUMER,35,FEMALE,NORTH,PATNA,OFFICE SUPPLIES,PAPER,Product_233,6703.32,1,0.05,-1637.77
ORD19565,2025-02-22,2025-02-26,C1566,Customer_934,CONSUMER,44,FEMALE,EAST,NEW DELHI,FURNITURE,TABLES,Product_57,19384.43,6,0.1,2974.92
ORD19566,2023-11-15,2023-11-20,C1519,Customer_579,CONSUMER,58,MALE,NORTH,NEW DELHI,TECHNOLOGY,PHONES,Product_11,34184.29,5,0.0,964.27
ORD19567,2025-04-23,2025-04-26,C1440,Customer_895,CONSUMER,39,FEMALE,SOUTH,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_127,1360.33,8,0.15,-316.26
ORD19568,2024-09-12,2024-09-16,C1918,Customer_982,CONSUMER,29,FEMALE,NORTH,BANGALORE,TECHNOLOGY,LAPTOPS,Product_252,7172.36,3,0.0,892.53
ORD19569,2025-02-23,2025-02-24,C1703,Customer_337,CONSUMER,28,FEMALE,EAST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_110,42062.66,4,0.05,-1179.89
ORD19570,2024-02-01,2024-02-06,C1400,Customer_143,CORPORATE,25,MALE,NORTH,BANGALORE,FURNITURE,BOOKCASES,Product_110,34546.48,4,0.05,2130.61
ORD19571,2025-12-17,2025-12-20,C1093,Customer_44,CORPORATE,37,FEMALE,NORTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_265,20026.53,3,0.15,5533.07
ORD19572,2024-04-04,2024-04-08,C1258,Customer_23,CORPORATE,43,FEMALE,NORTH,NEW DELHI,FURNITURE,TABLES,Product_170,26736.92,5,0.1,2142.56
ORD19573,2023-03-02,2023-03-06,C1799,Customer_841,CONSUMER,44,FEMALE,SOUTH,PATNA,FURNITURE,BOOKCASES,Product_92,7456.4,8,0.0,9482.88
ORD19574,2024-01-04,2024-01-05,C1187,Customer_939,CONSUMER,63,FEMALE,WEST,NEW DELHI,FURNITURE,BOOKCASES,Product_298,22779.88,3,0.1,9350.02
ORD19575,2024-12-19,2024-12-20,C1616,Customer_432,CONSUMER,29,FEMALE,NORTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_199,41145.31,5,0.0,7963.52
ORD19576,2024-06-29,2024-07-04,C1652,Customer_778,CORPORATE,56,MALE,WEST,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_94,7375.77,2,0.15,8222.61
ORD19577,2025-11-06,2025-11-12,C1320,Customer_848,CONSUMER,57,MALE,WEST,BANGALORE,TECHNOLOGY,PHONES,Product_231,2426.64,2,0.15,5494.99
ORD19578,2024-05-10,2024-05-13,C1916,Customer_290,CORPORATE,37,MALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_201,4516.52,5,0.15,5227.05
ORD19579,2024-05-11,2024-05-15,C1888,Customer_355,CONSUMER,56,MALE,EAST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_246,29183.85,1,0.0,3851.2
ORD19580,2024-05-19,2024-05-24,C1668,Customer_682,CONSUMER,52,MALE,SOUTH,PATNA,TECHNOLOGY,LAPTOPS,Product_204,47204.07,8,0.05,958.62
ORD19581,2025-08-26,2025-08-31,C1032,Customer_942,CORPORATE,28,FEMALE,WEST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_82,18422.23,6,0.0,9885.19
ORD19582,2025-12-28,2025-12-29,C1329,Customer_303,CONSUMER,29,MALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_110,12813.68,1,0.15,410.74
ORD19583,2023-06-10,2023-06-14,C1087,Customer_392,CORPORATE,38,FEMALE,WEST,PATNA,TECHNOLOGY,ACCESSORIES,Product_35,5530.74,8,0.1,6775.26
